,authors,by_statement,contributions,contributors,copyright_date,coverimage,covers,create,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,identifiers.goodreads,identifiers.google,identifiers.librarything,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_places,subject_time,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL1543072A'}],José Angel López Herrerías.,,,,,,,,,,,,['809.1'],,,,,,,,,['4062646'],,,['8425422957'],,,/books/OL3765343M,[{'key': '/languages/spa'}],/type/datetime,2010-04-16T04:57:01.928754,4,['PN1031 .L72 2003'],['2003480975'],,,,/type/text,Includes bibliographical references (p. 293-294).,294.0,,,,,294 p. ;,,,sp ,2003,['[Barcelona]'],['Herder'],4,,,,,,['Poetry.'],,,Poesía y educación,,/type/edition,,,,,,,[{'key': '/works/OL6080166W'}]
0,[{'key': '/authors/OL55698A'}],"Rafael Alberti ; selección y edición, Jaime Siles ; apéndice, Juan Francisco Peña.","['Siles, Jaime, 1951-']",,,,[4320803],,/type/datetime,2008-04-01T03:28:50.625462,,,,['861/.62'],,,,,,,,,['1602426'],,['1801283'],['8467004827'],,,/books/OL3766162M,[{'key': '/languages/spa'}],/type/datetime,2010-08-03T19:16:45.125573,5,['PQ6601.L2 A6 2003'],['2003482780'],,,,/type/text,Includes bibliographical references (p. [lxxvii]-lxxxv).,492.0,,,,,"lxxxviii, 492 p. ;",,,sp ,2003,['Madrid'],['Espasa Calpe'],5,"['Colección Austral ;', '278.', 'Poesía', 'Colección Austral (1987) ;', '278.', 'Colección Austral (1987).']",,,,,,,,Antología poética,,/type/edition,,,,,,,[{'key': '/works/OL703822W'}]
0,[{'key': '/authors/OL1531122A'}],Lee Lamothe.,,,,,[1863796],,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.6'],,,,,,['Fiction.'],,,['1787225'],,['8002005'],['1550225995'],,,/books/OL3769909M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:17:38.842272,6,['PR9199.4.L358 L36 2003'],['2003501236'],,,,,,306.0,,,,,306 p. ;,,,onc,2003,"['Toronto', 'Georgetown, Ont']","['ECW Press', 'Distribution in Canada by Jaguar Book Group']",6,,,"['Toronto (Ont.)', 'Russia', 'Ontario', 'Toronto']",,,"['Organized crime -- Fiction.', 'Russians -- Ontario -- Toronto -- Fiction.', 'Toronto (Ont.) -- Fiction.', 'Russia -- Fiction.']",,,last thief,The ,/type/edition,,,,,,,[{'key': '/works/OL6060745W'}]
0,[{'key': '/authors/OL1545475A'}],Claudia Masin.,,,,,[4321715],,,,,,,['861/.7'],,,,,,,,,['3687145'],,,['8475229379'],,,/books/OL3771782M,[{'key': '/languages/spa'}],/type/datetime,2010-04-16T04:57:01.928754,5,['PQ7798.423.A743 V57 2002'],['2003507234'],,,,,,53.0,,,,,53 p. ;,,,sp ,2002,['Madrid'],['Visor Libros'],5,"['Colección Visor de poesía ;', '492']",,,,,,,,vista,La ,/type/edition,,,,,,,[{'key': '/works/OL6084027W'}]
0,[{'key': '/authors/OL1390846A'}],Don Bredes.,,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,,,,,['2614405'],,['3988535'],['0030582814'],,,/books/OL3780405M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:26:09.830721,6,['PS3552.R363 M8 1982'],['81020316'],,,,,,312.0,,,['8110546'],,312 p. ;,,,nyu,1982,['New York'],"['Holt, Rinehart and Winston']",6,,,,,,,,,Muldoon,,/type/edition,,,,,,,[{'key': '/works/OL5718790W'}]
0,[{'key': '/authors/OL1344705A'}],Lois Osborn ; pictures by Jennie Williams.,"['Williams, Jennie, 1949- ill.']",,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"The narrator can't understand his little brother's many fears until a large, panting dog happens by.",['[E]'],,,,,,,,,['2150967'],,,['0807553247'],,,/books/OL3783408M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:26:09.830721,5,['PZ7.O797 My 1982'],['81023981'],,,,,,32.0,,,['8171124'],,[32] p. :,,,ilu,1982,"['Niles, Ill']",['A. Whitman'],5,['Concept book.'],,,,,"['Fear -- Fiction.', 'Brothers and sisters -- Fiction.']",,,My brother is afraid of just about everything,,/type/edition,,,,,,,[{'key': '/works/OL5588696W'}]
0,[{'key': '/authors/OL4326313A'}],Michel Tournier ; translated from the French by Ralph Manheim.,,,,,[4324620],,/type/datetime,2008-04-01T03:28:50.625462,,,,['843/.914'],1st ed.,,,,,,,,['3025043'],,['70561'],['0385177232'],,,/books/OL3784683M,[{'key': '/languages/eng'}],/type/datetime,2012-02-20T20:52:03.603689,8,['PQ2680.O83 G313 1982'],['81043550'],,,,/type/text,"Translation of: Gaspard, Melchior & Balthazar.",255.0,,,['8194661'],,255 p. ;,,,nyu,1982,"['Garden City, N.Y']",['Doubleday'],8,,"['marc:marc_records_scriblio_net/part13.dat:3494907:713', 'marc:marc_upei/marc-for-openlibrary-bigset.mrc:55837732:777']",,,,['Magi -- Fiction'],,,The four wise men,,/type/edition,,,,,"['Gaspard, Melchior & Balthazar.']",,[{'key': '/works/OL800838W'}]
0,[{'key': '/authors/OL853912A'}],written by Patricia Shely Mahany ; illustrated by Cindy Wasco.,"['Wasco, Cindy, ill.']",,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When Charlie wakes up feeling grouchy, his mother reminds him that he needs to make a special effort to be kind.",['[E]'],,,,,,,,,['3386259'],,['4278418'],['087239462X'],,,/books/OL3786555M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:26:09.830721,6,['PZ7.M27637 Ch'],['81050673'],,,,,,24.0,,,['8493313'],,[24] p. :,,,ohu,1981,"['Cincinnati, Ohio']",['Standard Pub. Co.'],6,['A happy day book'],,,,,"['Behavior -- Fiction.', 'Christian life -- Fiction.']",,,"Charlie's ""be kind"" day",,/type/edition,,,,,,,[{'key': '/works/OL4354447W'}]
0,,edited by Frank N. Magill.,"['Magill, Frank Northen, 1907-']",,,,[7124995],,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.912/09'],,,,,,,['IA149217'],['englishnovelconr00magi'],['5520412'],,['1455238'],['0893563072'],,,/books/OL3787189M,[{'key': '/languages/eng'}],/type/datetime,2012-05-23T17:33:11.865247,6,['PR881 .E5 1981'],['81051769'],,,,/type/text,Includes bibliographies and index.,568.0,englishnovelconr00magi,,,,"xi, 568 p. ;",,,cau,1981,"['Pasadena, Calif']",['Salem Press'],6,['Magill surveys'],"['marc:marc_records_scriblio_net/part13.dat:5538258:807', 'marc:marc_loc_updates/v37.i01.records.utf8:995318:854', 'ia:englishnovelconr00magi']",,,['20th century'],"['English fiction -- 20th century -- History and criticism', 'English fiction -- 20th century -- Stories, plots, etc', 'Novelists, English -- 20th century -- Biography']",,,"English novel, Conrad to Woolf",,/type/edition,,,,,,,[{'key': '/works/OL16502920W'}]
0,[{'key': '/authors/OL1550324A'}],Elizabeth Ely Fuller.,,,,,[4325967],,/type/datetime,2008-04-01T03:28:50.625462,,,,['821/.4'],,,,,,,,,['4598028'],,,['0838750273'],,,/books/OL3788540M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:57:30.069849,7,['PR3562 .F8 1983'],['81065862'],,,"Bibliography: p. 295-297.
Includes indexes.",,,321.0,,,,,321 p. ;,,,pau,1983,"['Lewisburg', 'London']","['Bucknell University Press', 'Associated University Presses']",7,,,,,,"['Milton, John, 1608-1674.', 'Fall of man in literature.']",,"[{'class': 'section', 'type': {'key': '/type/toc_item'}}]",Milton's kinesthetic vision in Paradise lost,,/type/edition,,,,,,,[{'key': '/works/OL6095012W'}]
0,[{'key': '/authors/OL220677A'}],written and illustrated by Niki Daly.,,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,Joseph rescues his other red sock from the horrible monster that lives in the cupboard.,['[E]'],1st American ed.,,,,,,,,['694660'],,['4303639'],['0689502168'],,,/books/OL3788935M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:26:09.830721,6,['PZ7.D1715 Jo 1982'],['81066440'],,,,/type/text,"""A Margaret K. McElderry book.""",32.0,,,['8691273'],,[32] p. :,,,nyu,1982,['New York'],['Atheneum'],6,,,,,,"['Socks -- Fiction.', 'Monsters -- Fiction.']",,,Joseph's other red sock,,/type/edition,,,,,,,[{'key': '/works/OL1842573W'}]
0,[{'key': '/authors/OL20589A'}],by Mark Twain ; adapted by Jane E. Gerver.,"['Twain, Mark, 1835-1910.']",,,,[423570],,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When young Edward VI of England and a poor boy who resembles him exchange places, each learns something about the other's very different station in life.",['[Fic]'],,,,,,,,,['3611007'],,['1863768'],['0679892133'],,,/books/OL378952M,[{'key': '/languages/eng'}],/type/datetime,2010-07-28T22:12:22.856804,5,['PZ7.G3264 Pr 1999'],['98041049'],,,,/type/text,"""RL:2.6""--cover p. [4].",95.0,,,,,95 p. ;,,,nyu,1999,['New York'],['Random House'],5,['Step into classics'],,['Great Britain'],,"['Edward VI, 1547-1553']","['Edward VI, King of England, 1537-1553 -- Juvenile fiction.', 'Edward VI, King of England, 1537-1553 -- Fiction.', 'Mistaken identity -- Fiction.', 'Adventure and adventurers -- Fiction.', 'Great Britain -- History -- Edward VI, 1547-1553 -- Fiction.']",,,prince and the pauper,The ,/type/edition,['Publisher description'],['http://www.loc.gov/catdir/description/random052/98041049.html'],['http://www.loc.gov/catdir/description/random052/98041049.html'],,,,
0,[{'key': '/authors/OL1550998A'}],by Don Skiles.,,,,,[4326530],,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,['IA143411'],['missamericastori00skil'],['3139828'],,,['0714527556'],,,/books/OL3790790M,[{'key': '/languages/eng'}],/type/datetime,2014-04-05T20:31:46.750929,8,['PS3569.K45 M5 1982'],['81069652'],,,,,,159.0,missamericastori00skil,,['8111693'],,159 p. ;,,,mau,1982,['Boston'],['Marion Boyars'],8,,['ia:missamericastori00skil'],,,,,stories,"[{'title': 'Miss America', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'The man who taught nude bicycling', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'The book jacket', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'The poet', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'Dr. Bo', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'A bowl of soup', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'Ace, Venice', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'the great seamus', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'Toulouse-Lautrec', 'level': 0, 'type': {'key': '/type/toc_item'}}, {'title': 'The man who had never been in Tacoma.', 'level': 0, 'type': {'key': '/type/toc_item'}}]",Miss America,,/type/edition,,,,,,,[{'key': '/works/OL6096757W'}]
0,[{'key': '/authors/OL22867A'}],by Alice K. Flanagan.,,,,,[1908620],,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Simple text and repetition of the letter ""o"" help readers learn how to use this sound.",['[E]'],,,,,,,,,['2098063'],,['4207770'],['1567667082'],,,/books/OL37924M,[{'key': '/languages/eng'}],/type/datetime,2010-06-23T05:55:05.960510,5,['PZ8.3.F6365 Ho 2000'],['99025501'],,,,,,23.0,,,,,23 p. :,,,mnu,2000,"['[Chanhassen, Minn.]']","[""Child's World""]",5,"['Wonder books.', 'Phonics ;', '23', 'Wonder books (Chanhassen, Minn.).', '23.']",['marc:marc_records_scriblio_net/part28.dat:6896286:806'],,,,"['Alphabet', 'Stories in rhyme']",the sound of short O,,Hot pot,,/type/edition,,,,,,,[{'key': '/works/OL14017W'}]
0,[{'key': '/authors/OL23819A'}],Kathleen Allan Meyer ; illustrated by James McIlrath.,"['McIlrath, James, ill.']",,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Rhymed text describes the things children enjoy about spring, summer, fall, and winter.",['[E]'],,,,,,,,,['462586'],,['5162794'],['0879736682'],,,/books/OL3792626M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:26:09.830721,4,['PZ8.3.M5598 Go'],['81080712'],,,,,,32.0,,,['7912161'],,[32] p. :,,,inu,1981,"['Huntington, Ind']",['Our Sunday Visitor'],4,,,,,,"['Seasons -- Fiction.', 'Stories in rhyme.']",,,God sends the seasons,,/type/edition,,,,,,,
0,[{'key': '/authors/OL1553725A'}],Mauro Armiño.,"['Perés, Ramón D. 1863-']",,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['860/.9'],,,,,,,,,['4224155'],,['5524116'],['8430307478'],,,/books/OL3799366M,[{'key': '/languages/spa'}],/type/datetime,2010-08-03T19:35:11.754069,5,['PQ6037 .A78'],['81103391'],,,,/type/text,"On spine: R.D. Perés.
Apparently based on work of same title by Ramón D. Perés.
Includes indexes.",652.0,,,,,652 p. :,,,sp ,1980,['Barcelona'],['R. Sopena'],5,['Biblioteca Hispania'],,,,,"['Spanish literature -- History and criticism.', 'Spanish American literature -- History and criticism.']",,,Historia de la literatura española e hispanoamericana,,/type/edition,,,,,,,[{'key': '/works/OL6103283W'}]
0,[{'key': '/authors/OL1554521A'}],Guy Wheeler.,,,,,,,,,,,,['823/.914'],,,,,,,,,['4656851'],,,['0701122927'],,,/books/OL3801762M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:57:53.616316,4,['PR6073.H39 C3'],['81106193'],,,,,,308.0,,,,,308 p. ;,,,enk,1980,['London'],['Chatto & Windus'],4,,,['United States'],,"['Revolution, 1775-1783']","['United States -- History -- Revolution, 1775-1783 -- Fiction.']",,,Cato's war,,/type/edition,,,,,,,[{'key': '/works/OL6105448W'}]
0,[{'key': '/authors/OL330562A'}],Joseph Jurt.,,,,,,,,,,,,['843/.912'],,,,,,,,,['3441796'],,,['2858930392'],,,/books/OL3803210M,[{'key': '/languages/fre'}],/type/datetime,2010-04-16T04:57:53.616316,4,['PQ2603.E5875 .Z7363'],['81108016'],,,,/type/text,Bibliography: p. 426-436.,436.0,,,,,436 p. ;,,,fr ,1980,['Paris'],['J.-M. Place'],4,"['Œuvres & critiques ;', 'v. 3']",,,,,"['Bernanos, Georges, 1888-1948 -- Criticism and interpretation -- History.']","lectures de Bernanos, 1926-1936",,réception de la littérature par la critique journalistique,La ,/type/edition,,,,,,,[{'key': '/works/OL2407284W'}]
0,[{'key': '/authors/OL1555447A'}],Kawsar Abdel Salam El Beheiry.,,,,,[4328763],,,,,,,['892/.73/009'],,,,,,,,,['3873486'],,,['2890401537'],,,/books/OL3804417M,[{'key': '/languages/fre'}],/type/datetime,2010-04-16T04:57:53.616316,5,['PJ7518 .E42'],['81109445'],,,,/type/text,"Bibliography: p. [268]-273.
Includes index.",285.0,,,,,285 p. ;,,,quc,1980,"['Sherbrooke, Québec']",['Naaman'],5,"['Etudes ;', '23', 'Etudes (Editions Naaman) ;', '23.']",,,,,['Arabic fiction -- French influences.'],,,influence de la littérature française sur le roman arabe,L',/type/edition,,,,,,,[{'key': '/works/OL6107697W'}]
0,[{'key': '/authors/OL19799A'}],Elizabeth Graver.,,,,,[545480],,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,,['Fiction.'],['IA152801'],['honeythiefnovel00grav'],['1394724'],,['73694'],['0786862823'],,,/books/OL380937M,[{'key': '/languages/eng'}],/type/datetime,2012-01-18T00:11:46.807930,7,['PS3557.R2864 H66 1999'],['98043189'],,,,,,263.0,honeythiefnovel00grav,,,,263 p. ;,,,nyu,1999,['New York'],['Hyperion'],7,,"['marc:marc_records_scriblio_net/part27.dat:91555620:813', 'ia:honeythiefnovel00grav']",['Ithaca (N.Y.)'],,,"['Mothers and daughters -- Fiction', 'Problem children -- Fiction', 'Bee culture -- Fiction', 'Beekeepers -- Fiction', 'Girls -- Fiction', 'Ithaca (N.Y.) -- Fiction']",a novel,,The honey thief,,/type/edition,,,,,,,[{'key': '/works/OL64687W'}]
0,[{'key': '/authors/OL131435A'}],Henri Guillemin.,,,,,[4329381],,/type/datetime,2008-04-01T03:28:50.625462,,,,['848/.91209'],,,,,,,,,['2023349'],,,['2020057549'],,,/books/OL3812300M,[{'key': '/languages/fre'}],/type/datetime,2011-01-04T17:34:19.746325,6,['PQ2631.E25 Z587'],['81119724'],,,,/type/text,Includes bibliograhical references.,509.0,,,,,509 p. ;,,,fr ,1981,['Paris'],['Seuil'],6,,"['marc:marc_records_scriblio_net/part13.dat:25373255:592', 'marc:marc_loc_updates/v38.i15.records.utf8:2128427:629']",,,,"['Péguy, Charles, 1873-1914 -- Criticism and interpretation']",,,Charles Péguy,,/type/edition,,,,,,,[{'key': '/works/OL1295114W'}]
0,,"as edited by John W. Campbell, Jr. ; memoirs edited by Martin H. Greenberg ; foreword by Stanley Schmidt.","['Campbell, John Wood, 1910-1971.', 'Greenberg, Martin Harry.']",,,,[4329742],,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.0876/08'],,,,,,,,,['2008797'],,['8281296'],['0809309912'],,,/books/OL3814218M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:36:58.677001,4,['PS648.S3 A74 1981'],['81122108'],,,,/type/text,Consists mainly of a reprint of the July 1939 issue of Astounding science fiction (later renamed Analog science fact & science fiction),180.0,,,,['Analog science fact & science fiction.'],"ix, 180 p. :",,,ilu,1981,['Carbondale'],['Southern Illinois University Press'],4,['Alternatives'],,,,,"['Science fiction, American.', 'Science fiction, English.']",,,"Astounding science fiction, July 1939",,/type/edition,,,,,,,
0,[{'key': '/authors/OL34184A'}],by Roald Dahl ; edited and introduced by Roy Blatchford with photographs by Catherine Shakespeare Lane.,"['Blatchford, Roy.']",,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,,,,['11051'],,['7494604'],['0582222818'],,,/books/OL3825470M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:26:09.830721,6,['PR6054.A35 A6 1980'],['81136313'],,,,/type/text,Bibliography: p. 159-160.,160.0,,,['8628780'],,"vi, 160 p. :",,,enk,1980,"['Harlow, Essex']",['Longman in association with Joseph'],6,['Longman imprint books'],,,,,,nine short stories,,A Roald Dahl selection,,/type/edition,,,,,['Short stories.'],,[{'key': '/works/OL15091168W'}]
0,[{'key': '/authors/OL229797A'}],by E. Nesbit ; adapted by Marc D. Falkoff.,"['Nesbit, E. 1858-1924.']",,,,[1341906],,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When their father is taken away, three children move to the country, where they stay busy saving a train from accidents, befriending a nice Old Gentleman, and trying not to quarrel.",['[Fic]'],1st Chapter Book Charmers ed.,,,,,,['IA117514'],,['1249903'],,['34537'],['0694012858'],,,/books/OL383653M,[{'key': '/languages/eng'}],/type/datetime,2011-08-12T15:19:23.570150,8,['PZ7.F1955 Rai 1999'],['98046150'],,,,/type/text,"""Ages 7-10""--P. [4] of cover.",67.0,railwaychildren00falk,,['39981616'],,67 p. ;,,,nyu,1999,['New York'],['HarperFestival'],8,['The Chapter Book Charmers collection'],,['England'],,,"['Family life -- Fiction', 'Brothers and sisters -- Fiction', 'Railroads -- Fiction', 'Country life -- England -- Fiction', 'England -- Fiction']",,,The railway children,,/type/edition,,,,,,,[{'key': '/works/OL1917792W'}]
0,[{'key': '/authors/OL1060415A'}],Lenrie Peters.,,,,,[4332146],,/type/datetime,2008-04-01T03:28:50.625462,,,,['821'],,,,,,,,,['6891481'],,,['0435902385'],,,/books/OL3839857M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:58:19.844012,6,['PR9378.9.P46 A6 1981'],['81155009'],,,,/type/text,"""An H.E.B. paperback.""--P. [4] of cover.",143.0,,,,,143 p. ;,,,enk,1981,['London'],['Heinemann'],6,"['African writers series ;', '238']","['marc:marc_records_scriblio_net/part13.dat:46917219:672', 'marc:marc_loc_updates/v37.i23.records.utf8:1547583:645']",['Africa'],,,['Africa -- Poetry'],,,Selected poetry,,/type/edition,,,,,['Poems.'],,[{'key': '/works/OL4934813W'}]
0,[{'key': '/authors/OL222752A'}],Stuart Hirschberg.,,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['821/.914'],,,,,,,,,['964625'],,['764673'],['0905473507'],,,/books/OL3841713M,[{'key': '/languages/eng'}],/type/datetime,2010-08-03T19:41:05.850961,5,['PR6058.U37 Z696 1981b'],['81157317'],,,,/type/text,"Bibliography: p. 229-232.
Includes index.",239.0,,,,,239 p. ;,,,ie ,1981,"['Portmarnock, County Dublin']",['Wolfhound Press'],5,,,,,,"['Hughes, Ted, 1930-  -- Criticism and interpretation.', 'Mythology in literature.', 'Folklore in literature.']",a guide to the poems,,Myth in the poetry of Ted Hughes,,/type/edition,,,,,,,[{'key': '/works/OL1860617W'}]
0,[{'key': '/authors/OL3468338A'}],Iris Gower.,,,,,"[3739571, 3739553, 1463835]",,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,['Fiction.'],,,['4934438'],,,"['0783884737', '0754036774', '0754036782']",,,/books/OL385585M,[{'key': '/languages/eng'}],/type/datetime,2010-12-13T16:20:31.027677,5,['PR6057.O845 S42 1999'],['98048259'],,,,/type/text,"Originally published: Burn bright shadow / by Susanne Richardson. New York : Lenox Hill Press, [1975].",192.0,,,,,192 p. (large print) ;,,,meu,1999,"['Thorndike, Me', 'Bath, England']","['G.K. Hall', 'Chivers Press']",5,,['marc:marc_records_scriblio_net/part27.dat:95771204:1163'],['England'],,,"['Country life -- Fiction', 'Smuggling -- Fiction', 'Opium abuse -- Fiction', 'Large type books', 'England -- Fiction']",,,Sea witch,,/type/edition,,,,,['Burn bright shadow'],,[{'key': '/works/OL443365W'}]
0,[{'key': '/authors/OL964562A'}],Eric Vatré ; préface de Pierre de Boisdeffre.,,,,,,,,,,,,['848/.91209'],,,,,,,,,['3807987'],,,['2723300986'],,,/books/OL3859477M,[{'key': '/languages/fre'}],/type/datetime,2010-04-16T04:58:45.307939,4,['PQ2625.O45 Z92 1980'],['81179742'],,,,/type/text,Bibliography: p. [166]-174.,174.0,,,,,174 p. ;,,,fr ,1980,['Paris'],['Nouvelles Editions latines'],4,,,,,,"['Montherlant, Henry de, 1896-1972 -- Criticism and interpretation.']",entre le Tibre et l'Oronte,,Montherlant,,/type/edition,,,,,,,[{'key': '/works/OL4677659W'}]
