,authors,by_statement,contributions,contributors,copyright_date,coverimage,covers,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,identifiers.amazon,identifiers.amazon.co.uk_asin,identifiers.goodreads,identifiers.google,identifiers.librarything,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_time,subject_times,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL1390923A'}],Maureen E. Reed.,,,,,[1571758],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.6'],,,,,['Biography.'],,,,,['306662'],,['5468365'],['082633346X'],,,/books/OL3297752M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T14:41:05.512242,6,['PS283.N6 R44 2005'],['2004023664'],,,,/type/text,Includes bibliographical references (p. 333-347) and index.,355.0,,,,,"xi, 355 p. :",,,nmu,2005,['Albuquerque'],['University of New Mexico Press'],6,,,"['New Mexico', 'New Mexico.']",,,"['American literature -- New Mexico -- History and criticism.', 'American literature -- Women authors -- History and criticism.', 'Authors, American -- Homes and haunts -- New Mexico.', 'Women -- New Mexico -- Intellectual life.', 'Women authors, American -- Biography.', 'Women and literature -- New Mexico.', 'Home in literature.', 'New Mexico -- Intellectual life.', 'New Mexico -- In literature.']",women writing New Mexico,,woman's place,A ,/type/edition,['Table of contents'],['http://www.loc.gov/catdir/toc/ecip052/2004023664.html'],['http://www.loc.gov/catdir/toc/ecip052/2004023664.html'],,,,[{'key': '/works/OL5719089W'}]
0,[{'key': '/authors/OL24808A'}],Lyn Cote.,,,,,[1472764],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,['Fiction.'],,,,,['2591066'],,,['0786274700'],,,/books/OL3301086M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:43:11.380004,4,['PS3553.O76378 P74 2005'],['2004030711'],,,,,,304.0,,,,,304 p. (large print) ;,,,meu,2005,"['Waterville, ME']",['Thorndike Press'],4,"['Thorndike Press large print Christian fiction', 'Thorndike Press large print Christian fiction series.']",,,,,"['Clergy -- Fiction.', 'Children of clergy -- Fiction.', 'Mexican Americans -- Fiction.', 'Large type books.']",,,preacher's daughter,The ,/type/edition,,,,,,,[{'key': '/works/OL14871116W'}]
0,[{'key': '/authors/OL526929A'}],by Robert Reginald.,,,,,[822502],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,['Fiction.'],,,,,['492982'],,['208660'],['1572411244'],,,/books/OL3302995M,[{'key': '/languages/eng'}],/type/datetime,2011-06-08T11:45:57.267671,6,['PS3568.E4754 D37 2004'],['2004043654'],,,,,,600.0,,,['54374744'],"['Dark-haired man', ""Hieromonk's tale""]",600 p. ;,,,cau,2004,"['Riverside, Calif']",['Ariadne Press'],6,,,['Europe'],,,"['Thirteenth century -- Fiction.', 'Europe -- Fiction.']",a romance of Nova Europa,,"The dark-haired man, or, The hieromonk's tale",,/type/edition,,,,,,,[{'key': '/works/OL3234091W'}]
0,,edited by Laura Marcus and Peter Nicholls.,"['Marcus, Laura.', 'Nicholls, Peter, 1950-']",,,,[357486],/type/datetime,2008-04-01T03:28:50.625462,,,,['820.9/0091'],,,,,,,,,,['621220'],,['913158'],['0521820774'],,,/books/OL3303989M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T14:48:32.147684,5,['PR471 .C36 2004'],['2004045922'],,,,/type/text,Includes bibliographical references (p. 806-841) and index.,886.0,,,,,"xiv, 886 p. ;",,,enk,2004,"['Cambridge, UK', 'New York']",['Cambridge University Press'],5,['The new Cambridge history of English literature'],,['Great Britain'],"['20th century', '20th century.']",,"['English literature -- 20th century -- History and criticism.', 'Great Britain -- Intellectual life -- 20th century.']",,,Cambridge history of twentieth-century English literature,The ,/type/edition,"['Publisher description', 'Table of contents']","['http://www.loc.gov/catdir/description/cam041/2004045922.html', 'http://www.loc.gov/catdir/toc/cam041/2004045922.html']","['http://www.loc.gov/catdir/description/cam041/2004045922.html', 'http://www.loc.gov/catdir/toc/cam041/2004045922.html']",,,,
0,[{'key': '/authors/OL219525A'}],Robert Louis Stevenson ; illustrated by N.C. Wyeth.,,,,,[1472310],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.8'],,,,,['Fiction.'],,,,,['2861553'],,['34280'],['078626943X'],,,/books/OL3307839M,[{'key': '/languages/eng'}],/type/datetime,2011-06-08T11:45:57.267671,8,['PR5484 .B3 2004'],['2004053976'],,,,,,439.0,,,['55960910'],,439 p. (large print) :,,,meu,2004,"['Waterville, Me']",['Thorndike Press'],8,"['Perennial bestseller', 'Thorndike Press large print Perennial Bestseller series.']",['marc:marc_records_scriblio_net/part15.dat:28407630:1124'],['Great Britain'],"['Wars of the Roses, 1455-1485']",,"['Knights and knighthood -- Fiction', 'Guardian and ward -- Fiction', 'Young men -- Fiction', 'Outlaws -- Fiction', 'Large type books', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction']",a tale of the two roses,,The  black arrow,,/type/edition,,,,,,,[{'key': '/works/OL24161W'}]
0,[{'key': '/authors/OL21830A'}],MJ Auch.,,,,,[581249],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When twelve-year-old Grady and his mother relocate yet again, they find work taking care of an elderly man, who teaches Grady about cars, birds, and what it means to have a home.",['[Fic]'],1st ed.,,,,['Fiction.'],,,,,['687650'],,['1305324'],['0805075313'],['9780805075311'],,/books/OL3307875M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T14:59:22.447408,6,['PZ7.A898 Wg 2005'],['2004054046'],,,,,,231.0,,,,,231 p. ;,,,nyu,2005,['New York'],['Henry Holt and Co.'],6,,,,,,"['Moving, Household -- Fiction.', 'Mothers and sons -- Fiction.', 'Home -- Fiction.', 'Old age -- Fiction.']",,,Wing nut,,/type/edition,,,,,,,[{'key': '/works/OL15043373W'}]
0,[{'key': '/authors/OL18977A'}],Nora Roberts.,,,,,"[4246721, 1472037]",/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,['Fiction.'],,,,,['1050313'],,,"['0786266333', '0405610662', '1405620544']",,,/books/OL3308236M,[{'key': '/languages/eng'}],/type/datetime,2010-08-13T17:45:21.155400,5,['PS3568.O243 N67 2004b'],['2004054854'],,,,,,776.0,,,,,776 p. (large print) ;,,,meu,2004,"['Waterville, Me', 'Bath, England : Windsor']",['Thorndike Press'],5,,['marc:marc_records_scriblio_net/part15.dat:28783059:901'],['Alaska'],,,"['Police -- Alaska -- Fiction', 'Women air pilots -- Fiction', 'Bush pilots -- Fiction', 'Large type books', 'Alaska -- Fiction']",,,Northern lights,,/type/edition,,,,,,,[{'key': '/works/OL111591W'}]
0,[{'key': '/authors/OL29240A'}],Patricia A. McKillip.,"['McKillip, Patricia A.']",,,,[110213],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"After dreaming that they must leave their isolated home of Riverworld, Kyreol and Terje travel beyond what they believe to be end of the world, where they discover new planets and new ways of life.",['[Fic]'],,,,,['Fiction.'],,,,,['19818'],,['60064'],['0142403016'],,,/books/OL3308724M,[{'key': '/languages/eng'}],/type/datetime,2011-06-08T11:45:57.267671,6,['PZ7.M478678 Mo 2005'],['2004056340'],,,,/type/text,"Winner of the World Fantasy award.
""Originally published as Moon-flash and The moon and the face.""",298.0,,,['56482012'],,298 p. ;,,,nyu,2005,['New York'],['Firebird'],6,,['marc:marc_records_scriblio_net/part15.dat:29234936:1096'],,,,"['Coming of age -- Fiction', 'Self-realization -- Fiction', 'Dreams -- Fiction', 'Interpersonal relations -- Fiction', 'Science fiction']",,,Moon-flash,,/type/edition,,,,,,,[{'key': '/works/OL92485W'}]
0,[{'key': '/authors/OL31353A'}],Ursula K. Le Guin.,,,,,[35225],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['68022'],,['52000'],['0060763515'],,,/books/OL3309169M,[{'key': '/languages/eng'}],/type/datetime,2011-06-08T11:45:57.267671,8,['PS3562.E42 F57 2005'],['2004057290'],,,,,,,,,['56532615'],,p. cm.,,,nyu,2005,['New York'],['Perennial'],8,,"['marc:marc_records_scriblio_net/part15.dat:29628435:563', 'marc:marc_loc_updates/v38.i06.records.utf8:9140912:563']",,,,"['Science fiction, American']",stories,,A  fisherman of the inland sea,,/type/edition,,,,,,,[{'key': '/works/OL59825W'}]
0,[{'key': '/authors/OL320739A'}],Julian May.,,,,,[284223],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,['Fiction.'],,,,,['1281158'],,['2773270'],['0441012442'],,,/books/OL3309723M,[{'key': '/languages/eng'}],/type/datetime,2011-06-08T11:45:57.267671,6,['PS3563.A942 I76 2005'],['2004058591'],,,,,,403.0,,,['56840421'],,403 p. ;,,,nyu,2005,['New York'],['Ace Books'],6,"['Boreal moon tale ;', 'bk. 2']",,,,,"['Knights and knighthood -- Fiction.', 'Kings and rulers -- Fiction.']",,,Ironcrown moon,,/type/edition,,,,,,,[{'key': '/works/OL2360529W'}]
0,[{'key': '/authors/OL364273A'}],Allan Conrad Christensen.,,,,,[1218507],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.8093561'],,,,,,,,,,['2729326'],,['8326055'],['041536048X'],,,/books/OL3310866M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T15:04:24.753598,5,['PR878.M42 C48 2005'],['2004061394'],,,,/type/text,Includes bibliographical references and index.,,,,,,p. cm.,,,enk,2005,"['London', 'New York']",['Routledge'],5,"['Routledge studies in nineteenth-century literature ;', '1']",,"['Great Britain', 'Europe']","['19th century', '19th century.']",,"['English fiction -- 19th century -- History and criticism.', 'Medicine in literature.', 'Literature and medicine -- Great Britain -- History -- 19th century.', 'Literature and medicine -- Europe -- History -- 19th century.', 'Communicable diseases in literature.', 'Epidemics in literature.', 'Diseases in literature.']",our feverish contact,,Nineteenth-century narratives of contagion,,/type/edition,,,,,,,[{'key': '/works/OL2560212W'}]
0,[{'key': '/authors/OL234250A'}],Bobbie Ann Mason.,,,,,[228007],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,['Fiction.'],['IA172901'],['atomicromancenov00maso'],,,['81649'],,['262772'],['0375507191'],,,/books/OL3310905M,[{'key': '/languages/eng'}],/type/datetime,2012-04-17T03:37:56.170855,7,['PS3563.A7877 A88 2005'],['2004061458'],,,,,,266.0,atomicromancenov00maso,,,,266 p. ;,,,nyu,2005,['New York'],['Random House'],7,,['ia:atomicromancenov00maso'],['Kentucky'],,,"['Nuclear power plants -- Environmental aspects -- Fiction.', 'Plutonium -- Environmental aspects -- Fiction.', 'Nuclear power plants -- Employees -- Fiction.', 'Radioactive wastes -- Fiction.', 'Women biologists -- Fiction.', 'Kentucky -- Fiction.']",a novel,,An atomic romance,,/type/edition,,,,,,,[{'key': '/works/OL1953152W'}]
0,[{'key': '/authors/OL2166770A'}],H.E. Bates.,,,,,"[1754158, 1472547]",/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.912'],,,,,['Fiction.'],,,,,"['2143538', '3150332']",,,"['078627218X', '1405632402', '1405632410']",,,/books/OL3311029M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:43:35.206409,4,['PR6003.A965 F36 2005'],['2004061735'],,,,,,386.0,,,,,386 p. (large print) ;,,,enk,2005,"['Bath, England', 'Waterville, Me']","['BBC Audiobooks/Chivers', 'Thorndike Press']",4,,['marc:marc_records_scriblio_net/part15.dat:31312172:1051'],['France'],,,"['World War, 1939-1945 -- France -- Fiction', 'British -- France -- Fiction', 'Bomber pilots -- Fiction', 'Large type books', 'France -- Fiction']",,,Fair stood the wind for France,,/type/edition,,,,,,,[{'key': '/works/OL163741W'}]
0,[{'key': '/authors/OL336445A'}],Peter H. Reynolds.,,,,,[516467],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"After wishingthere were two of him to complete all the items on his ""to do"" list, Leo discovers that the real problem is not the number of Leos, but the length of the list.",['[E]'],1st ed.,,,,['Fiction.'],,,,,['1158128'],,['1671016'],['0763626236'],,,/books/OL3311065M,[{'key': '/languages/eng'}],/type/datetime,2011-06-08T11:45:57.267671,6,['PZ7.R337645 So 2005'],['2004061839'],,,,,,,,,['56924643'],,p. cm.,,,mau,2005,"['Cambridge, MA']",['Candlewick Press'],6,,,,,,"['Self-perception -- Fiction.', 'Conduct of life -- Fiction.', 'Cloning -- Fiction.', 'Work -- Fiction.']",,,So few of me,,/type/edition,,,,,,,[{'key': '/works/OL2435176W'}]
0,,edited by Armin Paul Frank and Rolf Lohse.,"['Frank, Armin Paul.', 'Lohse, Rolf, 1964-']",,,,"[4984011, 4246769]",,,,,,['810.9/358'],,,,,,,,,,['314150'],,,['0820476773'],,,/books/OL3311586M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:43:35.206409,3,['PS374.I54 I58 2005'],['2004063272'],,,,/type/text,Includes bibliographical references.,,,,,,p. cm.,,,nyu,2005,['New York'],['Peter Lang'],3,"['Interamericana ;', 'v. 3', 'Interamericana (Verlag Peter Lang) ;', 'v. 3.']",,['Foreign countries'],,,"['Howells, William Dean, 1837-1920 -- Knowledge -- Foreign countries.', 'Faulkner, William, 1897-1962 -- Knowledge -- Foreign countries.', 'James, Henry, 1843-1916 -- Knowledge -- Foreign countries.', 'Morrison, Toni -- Knowledge -- Foreign countries.', 'American fiction -- History and criticism.', 'Internationalism in literature.', 'American fiction -- Foreign influences.', 'Foreign countries -- In literature.']","Henry James, William Dean Howells, William Faulkner, Toni Morrison",,Internationality in American fiction,,/type/edition,,,,,,,
0,[{'key': '/authors/OL209765A'}],"edited by Saroja Bhate, Johannes Bronkhorst.","['Bhate, Saroja.', 'Bronkhorst, Johannes, 1946-']",,,,[2267309],/type/datetime,2008-04-01T03:28:50.625462,,,,['891/.21'],1st Indian ed.,,,,,,,,,['3973712'],,,['8120811984'],,,/books/OL331511M,[{'key': '/languages/eng'}],/type/datetime,2010-04-13T16:55:28.836752,4,['PK541.B483 I57 1992'],['97913613'],,,,/type/text,"Includes passages in Sanskrit (roman).
Includes bibliographical references and index.
""Bibliography on Bhartr̥hari"": p. [235]-267.",272.0,,,,,272 p. ;,,,ii ,1992,['Delhi'],['Motilal Banarsidass Publishers'],4,,,,,,"['Bhartr̥hari -- Criticism and interpretation -- Congresses.', 'Sanskrit language -- Grammar -- Congresses.']","proceedings of the First International Conference on Bhartr̥hari (University of Poona, January 6-8, 1992)",,"Bhartr̥hari, philosopher and grammarian",,/type/edition,,,,,,,[{'key': '/works/OL1775672W'}]
0,[{'key': '/authors/OL19915A'}],Roger Lundin.,,,,,[571984],/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.4'],2nd ed.,,,,,,,,,['108123'],,['149177'],['0802821278'],,,/books/OL3318084M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T15:24:55.449942,5,['PS1541.Z5 L86 2004'],['2004268224'],,,,/type/text,Includes bibliographical references (p. 268-274) and indexes.,318.0,,,,,"xviii, 318 p. ;",,,miu,2004,"['Grand Rapids, Mich']",['William B. Eerdmans Pub. Co.'],5,['Library of religious biography'],['marc:marc_records_scriblio_net/part15.dat:38070970:1008'],['New England'],"['19th century.', '19th century']",,"['Dickinson, Emily, 1830-1886 -- Religion', 'Women and literature -- New England -- History -- 19th century', 'Christian poetry, American -- History and criticism', 'Poets, American -- 19th century -- Biography', 'Belief and doubt in literature']",,,Emily Dickinson and the art of belief,,/type/edition,,,,,,,[{'key': '/works/OL80884W'}]
0,[{'key': '/authors/OL23131A'}],by Edward Hirsch.,,,,,[419829],/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.54'],,,,,,,,,,['206643'],,['258783'],['0679722998'],,,/books/OL3318996M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T15:26:35.235583,5,['PS3558.I64 N5 2003'],['2004270017'],,,,,,84.0,,,,,84 p. ;,,,nyu,2003,['New York'],['Alfred A. Knopf'],5,,,,,,,poems,,night parade,The ,/type/edition,,,,,,,[{'key': '/works/OL14923296W'}]
0,[{'key': '/authors/OL1051632A'}],David Stouck.,,,,,[1511249],,,,,,"['813/.52', 'B']",,,,,['Biography.'],,,,,['888860'],,,['0802087418'],,,/books/OL3319223M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:43:35.206409,4,['PR9199.3.W4984 Z88 2003'],['2004270328'],,,,/type/text,Includes bibliographical references (p. [329]-338) and index.,353.0,,,['51204687'],,"xvii, 353 p., [24] p. of plates :",,,onc,2003,"['Toronto', 'Buffalo']",['University of Toronto Press'],4,,,['Canada'],"['20th century', '20th century.']",,"['Wilson, Ethel, 1888-1980.', 'Novelists, Canadian -- 20th century -- Biography.', 'Women and literature -- Canada -- History -- 20th century.']",a critical biography,,Ethel Wilson,,/type/edition,,,,,,,[{'key': '/works/OL4908534W'}]
0,[{'key': '/authors/OL219525A'}],"selection, introduction, and commentaries by Roger Robinson ; foreword by Albert Wendt.","['Robinson, Roger, 1939-']",,,,[1922628],/type/datetime,2008-04-01T03:28:50.625462,,,,"['828/.809', 'B']",,,,,"['Biography.', 'Literary collections.']",,,,,['703424'],,['5592832'],['1573061719'],,,/books/OL3321516M,[{'key': '/languages/eng'}],/type/datetime,2010-10-14T00:31:47.926691,7,['PR5482 .R63 2003'],['2004274439'],,,,/type/text,Includes bibliographical references (p. 320).,320.0,,,['54533407'],,320 p. :,,,hiu,2003,['Honolulu'],['Bess Press'],7,,['marc:marc_records_scriblio_net/part15.dat:41498016:1150'],['Pacific Area'],"['19th century.', '19th century']",,"['Stevenson, Robert Louis, 1850-1894 -- Homes and haunts -- Pacific Area', 'Scots -- Pacific Area -- History -- 19th century', 'Authors, Scottish -- 19th century -- Biography', 'Pacific Area -- Description and travel', 'Pacific Area -- Literary collections']",his best Pacific writings,,Robert Louis Stevenson,,/type/edition,,,,,['Selections.'],,[{'key': '/works/OL15403167W'}]
0,[{'key': '/authors/OL1398921A'}],Susanna Styve.,,,,,[1713155],,,,,,['811/.6'],,,,,,,,,,['3941095'],,,['097289344X'],,,/books/OL3321761M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:43:58.048878,4,['PS3619.T98 M57 2003'],['2004274896'],,,,,,65.0,,,['54808498'],,65 p. ;,,,mnu,2003,"['St. Paul, MN']",['Laurel Poetry Collective'],4,,,,,,,,,"Miscellaneous, tender",,/type/edition,,,,,,,[{'key': '/works/OL5750486W'}]
0,,herausgegeben von Eckart Goebel und Eberhard Lämmert.,"['Goebel, Eckart.', 'Lämmert, Eberhard.']",,,,[2191296],,,,,,['809/.93353'],,,,,['Congresses.'],,,,,['4800672'],,,['3050040076'],,,/books/OL3322456M,[{'key': '/languages/ger'}],/type/datetime,2010-04-16T04:43:58.048878,3,['PN710 .F93 2004'],['2004282033'],,,,/type/text,"Conference proceedings, November 2002, Berliner Zentrum für Literaturforschung.",306.0,,,['56755285'],,"ix, 306 p. ;",,,gw ,2004,['Berlin'],['Akademie Verlag'],3,['LiteraturForschung'],,,,,"['European literature -- History and criticism -- Congresses.', 'Literature, Modern -- History and criticism -- Congresses.', 'Self (Philosophy) in literature -- Congresses.']",Formen literarischer Selbstbehauptung in der Moderne,,"Für viele stehen, indem man für sich steht",,/type/edition,,,,,,,
0,[{'key': '/authors/OL1401158A'}],Kate Lardner.,,,,,[210700],/type/datetime,2008-04-01T03:28:50.625462,,,,"['813/.54', 'B']",1st ed.,,,,['Biography.'],,,,,['359704'],,['1398210'],['0345455142'],,,/books/OL3327914M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T15:42:04.039126,6,['PS3562.A72 Z5145 2004'],['2004302414'],,,,,,272.0,,,['55127405'],,272 p. :,,,nyu,2004,['New York'],['Ballantine Books'],6,,,"['United States', 'United States.']",['20th century'],,"['Lardner, Ring, 1915-', 'Lardner, Kate -- Childhood and youth.', 'Lardner, Kate -- Family.', 'Authors, American -- 20th century -- Family relationships.', 'Screenwriters -- United States -- Family relationships.', 'Authors, American -- 20th century -- Biography.', 'Screenwriters -- United States -- Biography.', 'Blacklisting of authors -- United States.']",the memoir of a blacklisted kid,,Shut up he explained,,/type/edition,"['Contributor biographical information', 'Sample text', 'Publisher description']","['http://www.loc.gov/catdir/bios/random056/2004302414.html', 'http://www.loc.gov/catdir/samples/random051/2004302414.html', 'http://www.loc.gov/catdir/description/random052/2004302414.html']","['http://www.loc.gov/catdir/bios/random056/2004302414.html', 'http://www.loc.gov/catdir/samples/random051/2004302414.html', 'http://www.loc.gov/catdir/description/random052/2004302414.html']",,,,[{'key': '/works/OL5757889W'}]
0,,réunie et présentée par Gilles Pellerin.,"['Pellerin, Gilles, 1954-']",,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['843/.01089714/090511'],,,,,,,,,,['4719021'],,['3301352'],['2895021929'],,,/books/OL3345723M,[{'key': '/languages/fre'}],/type/datetime,2010-07-31T15:46:24.181528,3,['PQ3917.Q32 A6726 2003'],['2004353782'],,,,,,282.0,,,,,282 p. ;,,,quc,2003,"['Québec, Québec']","[""L'Instant même""]",3,,,['Québec (Province)'],['21st century.'],,"['Short stories, French-Canadian -- Québec (Province)', 'French-Canadian fiction -- 21st century.']",,,Anthologie de la nouvelle québécoise actuelle,,/type/edition,,,,,,,
0,,edited by Cobi Ladner and the editors of Canadian house & home magazine ; illustrated by Melissa Sweet.,"['Ladner, Cobi.', 'Sweet, Melissa.']",,,,[772886],/type/datetime,2008-04-01T03:28:50.625462,,,,"['810.9/971/0904', 'B']",,,,,['Biography.'],,,,,['1498862'],,['2262066'],['1552783197'],,,/books/OL3353351M,[{'key': '/languages/eng'}],/type/datetime,2011-06-08T11:45:57.267671,6,['PR9186.2 .N68 2002'],['2004380056'],,,,,,128.0,,,['58833374'],['Canadian house and home.'],128 p. :,,,onc,2002,['Toronto'],['McArthur'],6,,"['marc:marc_records_scriblio_net/part15.dat:72137927:1014', 'marc:marc_loc_updates/v36.i11.records.utf8:7981842:1021']","['Canada', 'Canada.']","['20th century', '20th century.']",,"['Authors, Canadian -- Homes and haunts -- Canada', 'Authors, Canadian -- 20th century -- Biography', 'Canadian prose literature -- 20th century', 'Home -- Literary collections', 'Canada -- Biography']",20 Canadian writers share their thoughts of home,,Notes from home,,/type/edition,,,,,,,
