,authors,by_statement,classifications.udc,contributions,contributors,copyright_date,covers,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,"identifiers.bodleian,_oxford_university",identifiers.british_library,identifiers.goodreads,identifiers.librarything,identifiers.shelfari,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_time,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL217825A'}],Mark E. Rogers.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['495906'],['158377'],,['0812552482'],,,/books/OL2420738M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T10:20:16.151357,4,['PS3568.O449 M6 1986'],['87104613'],,,,/type/text,"""A TOR book""--T.p. verso.",127.0,,,,,127 p. :,,,nyu,1986,"['New York, N.Y']",['T. Doherty Associates'],4,,,,,['Cats -- Fiction.'],,,More adventures of Samurai Cat,,/type/edition,,,,,,,[{'key': '/works/OL1816269W'}]
0,,"Roland Jost, Hansgeorg Schmidt-Bergmann (Hrsg.).",,"['Steiner, Jacob.', 'Jost, Roland.', 'Schmidt-Bergmann, Hansgeorg.']",,,[4132535],,,,,,['830/.9/0091'],,,,,,,,,,['4989869'],,,['3761083270'],,,/books/OL2429683M,[{'key': '/languages/ger'}],/type/datetime,2010-04-16T04:26:57.113509,3,['PT403 .I4 1986'],['87118229'],,,,/type/text,Bibliography of J. Steiner's works: p. 502.,502.0,,,,,502 p. :,,,gw ,1986,['Frankfurt/M'],['Athenäum'],3,,,,['20th century'],"['Steiner, Jacob.', 'German literature -- 20th century -- History and criticism.']",zur deutschsprachigen Literatur von der Gründerzeit bis zur Gegenwart : Jacob Steiner zum sechzigsten Geburtstag,,Im Dialog mit der Moderne,,/type/edition,,,,,,,
0,[{'key': '/authors/OL77102A'}],Kenneth White ; recueillis et préfacés par Michèle Duclos.,,"['Duclos, Michèle.']",,,[4134398],/type/datetime,2008-04-01T03:28:50.625462,,,,['821/.914'],,,,,,,,,,['4611684'],['383983'],,['2867810507'],,,/books/OL2448017M,[{'key': '/languages/fre'}],/type/datetime,2010-07-31T10:25:03.523048,5,['PR6073.H5 Z474 1987'],['87146321'],,,,,,205.0,,,,,205 p. ;,,,fr ,1987,['[Bordeaux]'],['Presses universitaires de Bordeaux'],5,,,,['20th century'],"['White, Kenneth, 1936-  -- Interviews.', 'Poets, Scottish -- 20th century -- Interviews.', 'Poetry -- Authorship.']","vers un nouvel espace culturel : entretiens, 1976-1986",,poète cosmographe,Le ,/type/edition,,,,,,,[{'key': '/works/OL879329W'}]
0,[{'key': '/authors/OL44728A'}],"Francisco de Quevedo ; estudio preliminar, edición y notas de Celsa Carmen García Valdés.",,"['García Valdés, Celsa Carmen.']",,,[4135199],/type/datetime,2008-04-01T03:28:50.625462,,,,['868/.309'],,,,,,,,,,['3782608'],,,['8430641734'],,,/books/OL2456317M,[{'key': '/languages/spa'}],/type/datetime,2010-08-03T03:32:30.362391,4,['PQ6421 .A9 1986'],['87159329'],,,,/type/text,Bibliography: p. 91-101.,289.0,,,,,289 p. ;,,,sp ,1986,['Madrid'],['Taurus'],4,"['Temas de España ;', '173.', 'Sección ""Clásicos""', 'Temas de España ;', '173.', 'Temas de España.']",,,,"['Quevedo, Francisco de, 1580-1645 -- Criticism and interpretation.']",,,Sátiras lingüísticas y literarias (en prosa),,/type/edition,,,,,,,[{'key': '/works/OL15287472W'}]
0,[{'key': '/authors/OL196385A'}],Denise Levertov.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.54'],,,,,,,,,,['704925'],['1095652'],,['0906427894'],,,/books/OL2458355M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,5,['PS3562.E8876 O24 1986'],['87162410'],,,,/type/text,"Poems.
""First published 1984 by New Directions Publishing Corporation, New York""--P. [4]
Includes (p. [43]-61) 14 poems in French by Jean Joubert, with Denise Levertov's translations on facing pages.",80.0,,,['17384132'],,80 p. ;,,,enk,1986,['Newcastle upon Tyne'],['Bloodaxe Books'],5,,,,,,,,Oblique prayers,,/type/edition,,,,,,,[{'key': '/works/OL1715560W'}]
0,[{'key': '/authors/OL73807A'}],Jon Juaristi.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['899/.92/09'],,,,,,,,,,['1831570'],,,['8430625291'],,,/books/OL2471479M,[{'key': '/languages/spa'}],/type/datetime,2012-06-06T06:11:50.989259,4,['PH5281 .J83 1987'],['87183602'],,,,/type/text,Bibliography: p. 153-161.,161.0,,,,,161 p. ;,,,sp ,1987,['Madrid'],['Taurus'],4,"['Historia crítica de la literatura hispánica ;', '29']",['marc:marc_loc_updates/v40.i23.records.utf8:1584428:766'],,,['Basque literature -- History and criticism.'],,,Literatura vasca,,/type/edition,,,,,,,[{'key': '/works/OL851924W'}]
0,[{'key': '/authors/OL1102156A'}],by Douglas DeMars.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.54'],,,,,,,,,,['2477310'],,,['0941452182'],,,/books/OL2471761M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,4,['PS3554.E45556 M37 1986'],['87200536'],,,,,,56.0,,,['17769336'],,56 p. ;,,,mdu,1986,"['Friendsville, Md']",['Acheron Press'],4,,,,,,,,Masked avenger,,/type/edition,,,,,,,[{'key': '/works/OL5049218W'}]
0,[{'key': '/authors/OL150268A'}],Vitaliano Brancati ; a cura di Leonardo Sciascia.,,"['Sciascia, Leonardo.', 'Perrone, Domenica.']",,,[4137104],,,,,,['858/.91209'],1a ed. Bompiani.,,,,,,,,,['5887041'],,,['8845219194'],,,/books/OL2473987M,[{'key': '/languages/ita'}],/type/datetime,2010-04-16T04:27:52.301141,4,['PQ4807 .R28 1987'],['87204222'],,,,/type/text,"Includes bibliographical references (v. 2, p. [1525]-1538).",,,,,,2 v. ;,,,it ,1987,['Milano'],['Bompiani'],4,['Classici Bompiani'],,,,,,"[{'value': '[1] 1932-1946', 'type': '/type/text'}, {'value': '[2] 1947-1954 / postfazione e apparati di Domenica Perrone.', 'type': '/type/text'}, {'value': '', 'type': '/type/text'}]",Opere,,/type/edition,,,,,['Works.'],,[{'key': '/works/OL1437601W'}]
0,[{'key': '/authors/OL1104228A'}],adapted by Richard Ouzounian.,,"['Molière, 1622-1673.']",,,,,,,,,['812/.54'],,,,,,,,,,['2221260'],,,['0921683006'],,,/books/OL2477723M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:27:52.301141,3,['MLCS 91/17606 (P)'],['87210773'],,,,,,71.0,,,['16357514'],['What happens at the No Nancy Summit.'],"viii, 71 p. ;",,,onc,1987,['Toronto'],['Ms Fit Press'],3,,,['Canada'],['1980- '],"['Molière, 1622-1673 -- Parodies, imitations, etc.', 'Canada -- Politics and government -- 1980-  -- Drama.']",what happens at the No Nancy Summit,,Molière's Tartuffe,,/type/edition,,,,,,,[{'key': '/works/OL5054367W'}]
0,[{'key': '/authors/OL274069A'}],Ernst Weiss ; herausgegeben von Peter Engel und Volker Michels.,,"['Engel, Peter, 1940-', 'Michels, Volker.']",,,[2212467],/type/datetime,2008-04-01T03:28:50.625462,,,,['833/.912'],1. Aufl.,,,,,,,,,['4936522'],['6528478'],,['351837284X'],,,/books/OL2487359M,[{'key': '/languages/ger'}],/type/datetime,2010-07-31T10:33:13.187124,5,['PT2647 .E52 1982'],['87408391'],,,,,,,,,,,v. <1   > ;,,,gw ,1982,['[Frankfurt a.M.]'],['Suhrkamp'],5,"['Suhrkamp Taschenbuch ;', '784-']",,,,,,"[{'value': 'Bd. 1. Die Galeere.', 'type': '/type/text'}, {'value': '', 'type': '/type/text'}]",Gesammelte Werke,,/type/edition,,,,,['Works.'],,[{'key': '/works/OL2169193W'}]
0,[{'key': '/authors/OL1108741A'}],Isaac Clauss ; herausgegeben und eingeleitet von Robert J. Alexander.,,"['Alexander, Robert J.']",,,[4139015],,,,,,['842/.408'],,,,,,,,,,['4644588'],,,['326103601X'],,,/books/OL2490526M,[{'key': '/languages/ger'}],/type/datetime,2010-04-16T04:27:52.301141,4,['PQ1240.G5 C53 1986'],['87420562'],,,,/type/text,"""Clauss Bibliographie"":  v. 1, p. 78-80.
Bibliography:  v. 1, p. 81-90.
Reprint. Originally published: Strassburg : J. Thielen, 1655.  With new pref.",,,,,,v <1-   >; ,,,sz ,1986,"['Bern', 'New York']",['P. Lang'],4,"['Nachdrucke deutscher Literatur des 17. Jahrhunderts,', 'Bd. 26-', 'Nachdrucke deutscher Literatur des 17. Jahrhunderts ;', 'Bd. 26, etc.']",,,['17th century'],['French drama -- 17th century -- Translations into German.'],,"[{'value': '1. T. Der Cid.', 'type': '/type/text'}, {'value': '', 'type': '/type/text'}]",Teutscher Schau-Bühnen,,/type/edition,,,,,,,[{'key': '/works/OL5063594W'}]
0,[{'key': '/authors/OL5116752A'}],by Audrey Wood,,,,,[6899545],/type/datetime,2011-08-26T16:55:52.948979,"When a princess who behaves like a dragon meets a dragon who wants to be a princess, the unexpected happens.",,,['[E]'],Child's Play Theatre ed.,,,The princess and the dragon,,['IA118921'],,,,['2346937'],,,"['0859531228', '0859530132']",,,/books/OL24980844M,[{'key': '/languages/eng'}],/type/datetime,2014-08-20T09:50:16.528401,4,['PZ7.W846 Pt 1993'],,,,,,,,princessdragon00wood,,['22506504'],,p. cm.,,,nyu,1991,"['New York, NY']","[""Child's Play""]",4,,['ia:princessdragon00wood'],,,"['Dragons', 'Princesses', 'Behavior', 'Fiction', 'Protected DAISY']",,,The princess and the dragon,,/type/edition,,,,,,,[{'key': '/works/OL547424W'}]
0,,Margrita Aliger ... [et al.] ; translated by Y.C. Bhatnagar.,,"['Aliger, Margarita Iosifovna, 1915-', 'Bhatnagar, Y. C., 1940-']",,,"[4884537, 4139764]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Previously published in Novyĭ mir, Russian monthly.",['891.73/01/08'],,,,,,,,,,['172728'],,,['8120201892'],,,/books/OL2511401M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,4,['PN849.R92 S6 1987'],['87903507'],,,,/type/text,Includes a bibliography.,208.0,,,['18589355'],,"vi, 208 p. ;",,,ii ,1987,['Delhi'],"['Ajanta Publications (India)', 'Distributors, Ajanta Books International']",4,,,['Soviet Union'],,"['Short stories, Soviet -- Translations into English.', 'Soviet Union -- Social life and customs -- Fiction.']",an anthology of modern Soviet short stories,,Song of a nightingale,,/type/edition,,,,,,,
0,[{'key': '/authors/OL719793A'}],story by Henry Schwartz ; pictures by Amy Schwartz.,,"['Schwartz, Amy, ill.']",,,"[4140614, 4140511]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Liz, who is fascinated by dinosaurs, finds a living Albertosaurus on a camping trip and brings it home to live with her.",['[E]'],,,,,,,,,,['2964966'],['1209801'],,"['0531057704', '0531083705']",,,/books/OL2526308M,[{'key': '/languages/eng'}],/type/datetime,2014-07-30T11:58:27.912306,7,['PZ7.S4077 Ho 1989'],['88001482'],,,,,,32.0,howicaptureddino00schw,,,,[32] p. :,,,nyu,1989,['New York'],['Orchard Books'],7,,['ia:howicaptureddino00schw'],,,['Dinosaurs -- Fiction.'],,,How I captured a dinosaur,,/type/edition,,,,,,,[{'key': '/works/OL3946981W'}]
0,[{'key': '/authors/OL29497A'}],by Herman Melville ; with an introduction by Stanton Garner.,,,,,[659175],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.3'],,,,,['Fiction.'],['IA142222'],['whitejacketorwor00melv'],,,['1335121'],['248293'],,['0870217887'],,,/books/OL2527398M,[{'key': '/languages/eng'}],/type/datetime,2012-01-05T17:54:00.648548,7,['PS2384 .W5 1988'],['88002650'],,,,/type/text,"Includes bibliographical references.
Originally published: Evanston [Ill.] : Northwestern University Press, 1970. (The Writings of Herman Melville ; v. 5) With new introd.",452.0,whitejacketorwor00melv,,,['World in a man-of-war.'],"xxxi, 452 p. :",,,mdu,1988,"['Annapolis, Md']",['Naval Institute Press'],7,['Classics of naval literature'],"['marc:marc_records_scriblio_net/part19.dat:206896977:1131', 'ia:whitejacketorwor00melv']",['United States'],['19th century'],"['Naval discipline -- Fiction', 'Flagellation -- Fiction', 'Warships -- Fiction', 'Sailors -- Fiction', 'United States -- History, Naval -- 19th century -- Fiction']",,,"White-jacket, or, The world in a man-of-war",,/type/edition,,,,,,,[{'key': '/works/OL102740W'}]
0,[{'key': '/authors/OL774964A'}],by George Bernau.,,,,,[6554377],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,['IA100320'],,,,['881802'],['182189'],,['0446514535'],,,/books/OL2530008M,[{'key': '/languages/eng'}],/type/datetime,2011-09-14T20:49:27.137070,7,['PS3552.E7277 P76 1988'],['88005465'],,,,/type/text,"136,804",643.0,promisestokeep00bern,,,,643 p. ;,,,nyu,1988,['New York'],['Warner Books'],7,,"['marc:CollingswoodLibraryMarcDump10-27-2008/Collingswood.out:44820257:547', 'ia:promisestokeep00bern']",,,,,,Promises to keep,,/type/edition,,,,,,,[{'key': '/works/OL4126902W'}]
0,,edited by Margaret Herzfeld-Sander ; foreword by Martin Esslin.,,"['Herzfeld-Sander, Margaret.']",,,"[4143632, 629786]",/type/datetime,2008-04-01T03:28:50.625462,,,,['832/.009'],,,,,,,,,,"['341435', '4229758']",['3030654'],,"['0826402968', '0826402976']",,,/books/OL2534156M,[{'key': '/languages/eng'}],/type/datetime,2012-02-22T06:51:28.796007,5,['PN1621 .E85 1985'],['85014889'],,,,/type/text,Includes bibliographies.,354.0,,,,,"xxviii, 354 p. ;",,,nyu,1985,['New York'],['Continuum'],5,"['The German library ;', 'v. 83']",['marc:marc_loc_updates/v40.i08.records.utf8:2448376:1104'],['Germany.'],,"['Drama.', 'Theater.', 'Theater -- Germany.', 'German drama -- History and criticism.', 'Dramatic criticism -- Germany.']",,,Essays on German theater,,/type/edition,,,,,,,[{'key': '/works/OL16515483W'}]
0,[{'key': '/authors/OL242325A'}],Bruce Robbins.,,,,,[1149259],/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.7/09355'],,,,,,,,,,['5495820'],['3146951'],,['0231059663'],,,/books/OL2534219M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T10:44:41.053123,6,['PR868.S47 R63 1986'],['85014955'],,,,/type/text,"Bibliography: p. [239]-253.
Includes index.",261.0,,,,,"xii, 261 p. ;",,,nyu,1986,['New York'],['Columbia University Press'],6,,"['marc:marc_records_scriblio_net/part18.dat:3263686:805', 'marc:marc_loc_updates/v37.i43.records.utf8:5694679:836']",,['19th century'],"['English fiction -- 19th century -- History and criticism', 'Servants in literature', 'Working class in literature', 'Valets in literature']",English fiction from below,,servant's hand,The ,/type/edition,,,,,,,[{'key': '/works/OL2011893W'}]
0,[{'key': '/authors/OL31028A'}],Gabrielle Vincent.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When Celestine momentarily loses Ernest at the museum, she fears that he prefers the paintings to her.",['[E]'],1st American ed.,,,,,,,,,"['516339', '2816699']",['1980126'],,"['0688062342', '0688062350']",,,/books/OL2536745M,[{'key': '/languages/eng'}],/type/datetime,2014-04-05T20:57:13.216045,5,['PZ7.V744 Wh 1986'],['85017595'],,,,/type/text,Translation of: Ernest et Célestine au musée.,26.0,whereareyouernes00vinc,,,,[26] p. :,,,nyu,1986,"['New York, N.Y']",['Greenwillow Books'],5,,['marc:marc_records_scriblio_net/part18.dat:5420788:1120'],,,"['Celestine (Fictitious character : Vincent)', 'Ernest (Fictitious character : Vincent)', 'Art museums -- Fiction', 'Museums -- Fiction', 'Bears -- Fiction', 'Mice -- Fiction']",,,"Where are you, Ernest and Celestine?",,/type/edition,,,,,['Ernest et Célestine au musée.'],,[{'key': '/works/OL50170W'}]
0,[{'key': '/authors/OL1002610A'}],Dick Belsky.,,,,,[4145598],,,,,,['813/.54'],,,,,,,,,,['3456859'],,,['0897331486'],,,/books/OL2537643M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T04:28:43.662514,4,['PS3552.E5338 O5 1985'],['85018545'],,,,,,191.0,,,,,191 p. ;,,,ilu,1985,"['Chicago, Il']",['Academy Chicago Publishers'],4,,,,,,,,One for the money,,/type/edition,,,,,,,[{'key': '/works/OL4774168W'}]
0,[{'key': '/authors/OL1124090A'}],Malati Ramratnam.,,,,,"[4146547, 4146543]",/type/datetime,2008-04-01T03:28:50.625462,,,,['821/.8'],,,,,,,,,,"['4126651', '591244']",['56721'],,"['0819150177', '0819150185']",,,/books/OL2539810M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T10:48:52.863277,5,['PR5908.S8 R36 1985'],['85020824'],,,,/type/text,"Bibliography: p. 131-132.
Revision of thesis (Ph. D.)--Brandeis University.
Includes index.",135.0,,,,,"x, 135 p. :",,,mdu,1985,"['Lanham, MD']",['University Press of America'],5,,,,['20th century.'],"['Yeats, W. B. 1865-1939 -- Technique.', 'Poetics -- History -- 20th century.']",,,W.B. Yeats and the craft of verse,,/type/edition,,,,,,,[{'key': '/works/OL5104281W'}]
0,[{'key': '/authors/OL532666A'}],Mari Sandoz.,,,,,"[4146318, 4146229]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When a school bus overturns in a blinding blizzard, a young teacher and her pupils are stranded miles from anywhere for eight days.",['[Fic]'],,,,,,,,,,['4534504'],['2864589'],,"['0803291612', '0803241674']",,,/books/OL2539959M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T10:49:43.103306,5,['PS3537.A667 L67 1986'],['85020977'],,,,/type/text,Previously published as: The lost school bus. 1951.,61.0,,,,,61 p. ;,,,nbu,1986,['Lincoln'],['University of Nebraska Press'],5,,,,,"['Survival -- Fiction.', 'Blizzards -- Fiction.']",,,Winter thunder,,/type/edition,,,,,['Lost school bus'],,[{'key': '/works/OL3266659W'}]
0,[{'key': '/authors/OL1125431A'}],by Robert Newman.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When Sara Wiggins and a friend disappear, Andrew and Inspector Wyatt investigate and discover that the kidnappings are part of a plot against a visiting king.",['[Fic]'],1st Aladdin ed.,,,,,,,,,['1926331'],['868026'],,['0689710674'],,,/books/OL2544964M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,5,['PZ7.N4857 Casg 1986'],['85026772'],,,,,,212.0,,,['12807539'],,212 p. ;,,,nyu,1986,['New York'],['Aladdin Books'],5,,,['London (England)'],,"['Mystery and detective stories.', 'Kidnapping -- Fiction.', 'London (England) -- Fiction.']",,,The case of the threatened king,,/type/edition,,,,,,,[{'key': '/works/OL5108848W'}]
0,[{'key': '/authors/OL2676133A'}],Harold Robbins.,,,,,[7036630],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,['IA115520'],,,,['1885904'],['543442'],,['0671557491'],,,/books/OL2545866M,[{'key': '/languages/eng'}],/type/datetime,2012-02-14T09:05:41.661430,8,['PS3568.O224 S7 1985'],['85027720'],,,,/type/text,Spine title: The storyteller.,307.0,storyteller00robb,,,['Storyteller.'],307 p. ;,,,nyu,1985,['New York'],['Simon and Schuster'],8,,,"['Hollywood (Los Angeles, Calif.)']",,"['Motion picture industry -- Fiction.', 'Hollywood (Los Angeles, Calif.) -- Fiction.']",,,The story-teller,,/type/edition,,,,,,,[{'key': '/works/OL1816256W'}]
0,[{'key': '/authors/OL76746A'}],"Mary Alice and John Downie ; [illustrations, Paul McCusker].",,"['Downie, John.', 'McCusker, Paul, ill.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,The discovery of an oddly carved pipe fills eleven-year-old Alison's summer with mystery and adventure.,['[Fic]'],,,,,,,,,,['1154206'],,,['0808603108'],,,/books/OL2545909M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,4,['PZ7.D75924 Al 1986'],['85027763'],,,,,,93.0,,,['12909590'],,93 p. :,,,ohu,1986,"['Independence, Ohio']",['Schoolhouse Press'],4,['Schoolhouse novels'],,,,"['Ghosts -- Fiction.', 'Mystery and detective stories.']",,,Alison's ghosts,,/type/edition,,,,,,,[{'key': '/works/OL875892W'}]
0,[{'key': '/authors/OL29912A'}],Joyce Carol Thomas.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,The exquisite horse twelve-year-old Carl Lee finds on his grandfather's farm one summer helps him to understand his difficult father better.,['[Fic]'],,,,,['Fiction.'],['IA128708'],['goldenpasture00thom'],,,['3834929'],,,['0590336819'],,,/books/OL2546049M,[{'key': '/languages/eng'}],/type/datetime,2011-08-11T16:06:36.133293,4,['PZ7.T36696 Go 1986'],['85027910'],,,,,,136.0,,,,,136 p. ;,,,nyu,1986,['New York'],['Scholastic'],4,,,,,"['Fathers and sons -- Fiction.', 'Grandfathers -- Fiction.', 'Horses -- Fiction.', 'African Americans -- Fiction.']",,,The golden pasture,,/type/edition,,,,,,,[{'key': '/works/OL477602W'}]
0,[{'key': '/authors/OL1106122A'}],,,,,,[4149795],/type/datetime,2008-04-01T03:28:50.625462,,,,['863'],,,,,,,,,,['845262'],,,['0915027682'],,,/books/OL2548678M,[{'key': '/languages/spa'}],/type/datetime,2010-04-16T04:29:04.335130,7,['PQ7081 .A733 1986'],['85030723'],,,,/type/text,Bibliography: p. [159]-167.,167.0,,,,,"xi, 167 p. :",,,ne ,1986,"['Amsterdam', 'Philadelphia']",['Benjamins'],7,"['Purdue University monographs in Romance languages,', 'v. 19']","['marc:marc_records_scriblio_net/part18.dat:15576971:1006', 'marc:marc_ithaca_college/ic_marc.mrc:46675262:1078']",,['20th century'],"['García Márquez, Gabriel, 1928- ', 'Rulfo, Juan', 'Cortázar, Julio', 'Spanish American fiction -- 20th century -- History and criticism', 'Myth in literature']","inscripciones del mito en García Márquez, Rulfo y Cortázar.",,"Utopía, paraíso e historia",,/type/edition,,,,,,,[{'key': '/works/OL5058536W'}]
0,[{'key': '/authors/OL242980A'}],John Gardner ; illustrated by Emil Antonucci.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st Vintage Books ed.,,,,,,,,,['1294257'],['3364309'],,['0394740564'],,,/books/OL2549956M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:37:48.698160,5,['PS3557.A712 G7 1985'],['85040133'],,,,,,152.0,,,['11972042'],,152 p. :,,,nyu,1985,['New York'],['Vintage Books'],5,,,['Scandinavia'],,"['Beowulf -- Adaptations.', 'Epic poetry, English (Old) -- Adaptations.', 'Heroes -- Scandinavia -- Fiction.', 'Monsters -- Fiction.']",,,Grendel,,/type/edition,,,,,,,[{'key': '/works/OL2015053W'}]
